Région;Dernier jour du mois;﻿Code région;Masse salariale (brute);Glissement annuel - Masse salariale;Assiette chômage partiel;Part de l'assiette chômage partiel
Provence-Alpes-Côte d'Azur;2025-05-31;93;4185757957;2.2552157029;2611556;0.0623525692
Provence-Alpes-Côte d'Azur;2025-06-30;93;4486706137;1.881844609;2610073;0.058139656
Provence-Alpes-Côte d'Azur;2025-10-31;93;4117291131;2.1740178381;4151182;0.1007215845
Corse;2018-02-28;94;151644746;4.0339806991;278516;0.183326764
Corse;2018-03-31;94;158090752;3.3587349396;187943;0.118741818
Corse;2018-06-30;94;195721506;4.5917453593;72020;0.0367836473
Corse;2018-07-31;94;199459158;4.3947310722;45133;0.0226225711
Corse;2018-10-31;94;177074832;4.7389047827;190193;0.1072930207
Corse;2019-03-31;94;165322437;4.5743883867;127110;0.0768270463
Corse;2019-04-30;94;175421149;4.5712745318;107475;0.0612293298
Corse;2020-03-31;94;138151314;-16.43523014;17632462;11.318548345
Corse;2020-04-30;94;101646391;-42.05579454;42267370;29.369929398
Corse;2020-06-30;94;165864163;-18.62245782;14051828;7.8102162692
Corse;2020-07-31;94;188698480;-8.93467928;6475570;3.31784374
Corse;2020-10-31;94;179562755;-2.869191198;4643613;2.5208753912
Corse;2020-12-31;94;190786904;-5.295300241;11000786;5.4516635777
Corse;2021-01-31;94;158111254;-5.272883705;;
Corse;2021-05-31;94;176742007;38.311812607;;
Corse;2021-07-31;94;219308185;16.221489966;;
Corse;2021-08-31;94;214895953;11.440303069;;
Corse;2022-04-30;94;198257633;23.684552663;271338;0.136674259
Corse;2022-06-30;94;235506448;12.775107462;88663;0.0376336332
Corse;2022-11-30;94;209951767;5.8351484871;260877;0.1241014789
Corse;2023-03-31;94;201294163;6.3738209279;218921;0.1086386033
Corse;2023-05-31;94;230287018;6.3601657903;91498;0.039716377
Corse;2024-11-30;94;220721863;1.468612918;117540;0.0532241975
Corse;2024-12-31;94;237086884;0.5784480058;184350;0.0776958913
Corse;2025-07-31;94;258484672;1.3775480385;53662;0.0207559162
Corse;2025-11-30;94;222261215;0.6974170928;90914;0.040887398
Guadeloupe;2018-01-31;01;167417027;2.699000606;161075;0.0961193605
Martinique;2019-11-30;02;189339429;4.1779781418;40646;0.0214626592
Martinique;2020-09-30;02;179227613;-1.689810816;3014130;1.6539185537
Martinique;2020-11-30;02;180294946;-4.776861876;7917375;4.2066188642
Martinique;2020-12-31;02;233109932;-3.283268259;4428018;1.8641307631
Martinique;2021-03-31;02;185911346;13.928097141;;
Martinique;2022-12-31;02;267831227;9.2165518686;94836;0.0353963325
Martinique;2023-07-31;02;216669005;6.5650416672;110692;0.0510619775
Martinique;2023-12-31;02;278992868;4.167415848;134900;0.0483291222
Martinique;2024-08-31;02;218441361;1.651478147;107597;0.049232447
Martinique;2024-11-30;02;230006170;1.7310187517;413966;0.1796570418
Martinique;2025-08-31;02;220201665;0.8058473871;132102;0.0599554039
Guyane;2018-05-31;03;83075475;9.1972531583;32199;0.0387437146
Guyane;2019-01-31;03;84831744;4.6816721462;8948;0.0105468258
Guyane;2019-12-31;03;110145477;4.8375407783;;
Guyane;2020-04-30;03;66541475;-21.30627017;11620662;14.867380097
Guyane;2020-12-31;03;111512649;1.2412420712;733940;0.6538639673
Guyane;2021-04-30;03;97139453;45.983317923;;
Guyane;2022-01-31;03;94101752;4.0332072237;357316;0.3782760169
Guyane;2022-02-28;03;94501265;8.4327664747;224155;0.236636586
Guyane;2022-05-31;03;100487259;9.8383190276;142160;0.1412708147
Guyane;2022-08-31;03;98367035;8.138432403;50457;0.0512683254
Guyane;2023-03-31;03;105359726;9.1661736251;39292;0.0372792847
Guyane;2024-06-30;03;116914372;3.6148624933;56836;0.048589735
Guyane;2024-07-31;03;110433403;3.6817899903;41916;0.0379415062
Guyane;2024-10-31;03;111959586;4.4506370164;23885;0.0213290406
Guyane;2024-12-31;03;139544169;4.4409879307;1138;0.0008155057
Guyane;2025-03-31;03;114220777;3.5328903681;23179;0.0202890383
Guyane;2025-05-31;03;117633843;4.2079547927;7612;0.0064705082
Guyane;2025-09-30;03;116220336;3.0021850722;22439;0.0193035653
La Réunion;2018-06-30;04;351357048;3.0635504707;484275;0.1376401714
La Réunion;2019-02-28;04;343372813;2.9679784086;372506;0.1083668575
La Réunion;2019-08-31;04;353520700;3.5359934809;52933;0.0149708562
La Réunion;2019-09-30;04;358897478;4.3147472358;61745;0.0172011181
La Réunion;2020-01-31;04;359377633;6.2269530952;39932;0.0111101971
La Réunion;2020-02-28;04;361914289;5.3998089825;44132;0.0121925606
La Réunion;2020-04-30;04;233130174;-33.65616752;75448457;24.450318143
La Réunion;2020-05-31;04;291555193;-18.03404612;40081894;12.086071061
La Réunion;2020-08-31;04;356241694;0.7696844909;5010730;1.3870439801
La Réunion;2020-09-30;04;362960548;1.1320976739;4611900;1.2546914289
La Réunion;2021-01-31;04;370324508;3.0460646392;;
La Réunion;2021-02-28;04;373558055;3.2172717005;;
La Réunion;2021-04-30;04;369638386;58.55450183;;
La Réunion;2021-05-31;04;373626593;28.149524334;;
La Réunion;2021-06-30;04;391789702;13.51111035;;
La Réunion;2021-10-31;04;393480551;7.6038724585;;
La Réunion;2022-03-31;04;412098949;9.169410384;1221762;0.2955966075
La Réunion;2022-07-31;04;420244743;8.330562309;277484;0.0659855727
La Réunion;2022-12-31;04;529224631;6.2687071006;133795;0.0252749354
La Réunion;2023-01-31;04;426723995;9.9839229145;157167;0.0368175066
La Réunion;2023-02-28;04;432041266;10.446055709;261491;0.0604879325
La Réunion;2023-05-31;04;450185539;7.4832787641;192022;0.0426357831
La Réunion;2023-12-31;04;554903950;4.8522531824;106391;0.0191691924
La Réunion;2024-03-31;04;464669956;4.2547672015;159991;0.034419254
La Réunion;2024-12-31;04;565648627;1.9363129421;168254;0.0297364758
La Réunion;2025-03-31;04;468359326;0.7939764455;382892;0.0816849828
La Réunion;2025-06-30;04;482965870;2.3123689196;188621;0.0390394798
La Réunion;2025-09-30;04;471819109;2.4673171924;170390;0.0361003794
La Réunion;2025-12-31;04;581043186;2.7215763046;276079;0.047491803
Île-de-France;2018-03-31;11;18225989116;3.6484031482;33410864;0.1829789809
Île-de-France;2018-06-30;11;16491165584;4.2350939142;26576705;0.1608979274
Île-de-France;2018-10-31;11;15034571195;4.257929783;20632538;0.1370458904
Île-de-France;2018-12-31;11;18576174726;5.4023055337;23022265;0.1237809622
Île-de-France;2019-01-31;11;15470217378;1.1504765069;24524676;0.1582774074
Île-de-France;2019-04-30;11;16537224406;4.3563102325;22109133;0.1335146306
Île-de-France;2019-11-30;11;16652592694;2.7331087502;22520504;0.1350545794
Île-de-France;2020-07-31;11;14803586979;-6.717796093;706354002;4.5542017398
Île-de-France;2020-09-30;11;15292509280;-2.232300347;384859026;2.4548700936
Île-de-France;2020-10-31;11;15034320129;-4.137828831;509166919;3.2757573473
Île-de-France;2021-01-31;11;15566290507;-3.643367983;;
Île-de-France;2021-02-28;11;15548599184;-4.019833506;;
Île-de-France;2021-09-30;11;16311107325;6.6607646028;;
Île-de-France;2022-06-30;11;18837906619;9.0062915516;57334055;0.3034311972
Île-de-France;2022-08-31;11;16623532921;7.8574296648;41335141;0.2480376133
Île-de-France;2022-09-30;11;17527983398;7.4604136234;39309540;0.223765495
Île-de-France;2022-10-31;11;17424026269;7.0643292568;38764031;0.2219807392
Île-de-France;2022-11-30;11;18588757485;6.8956089343;37497991;0.2013179248
Île-de-France;2023-02-28;11;18778865056;7.6574143156;26514561;0.1409945534
Île-de-France;2023-03-31;11;23026697435;6.9160256344;24254615;0.1052217494
Île-de-France;2023-05-31;11;18586419854;5.5991823378;20242120;0.1087896369
Île-de-France;2023-06-30;11;20107037764;6.7371134737;21392611;0.1062805723
Île-de-France;2023-11-30;11;19510186688;4.9569165865;21671285;0.1109535254
Île-de-France;2023-12-31;11;21463782931;3.3419921678;20947748;0.0975006311
Île-de-France;2024-02-28;11;19503523985;3.8589069512;21201440;0.1085876474
Île-de-France;2024-12-31;11;22001471514;2.5050970033;25744486;0.1168758049
Île-de-France;2025-01-31;11;19811968333;1.9204346619;28829770;0.1453054955
Île-de-France;2025-02-28;11;19899251129;2.0290032935;27980110;0.1404114283
Île-de-France;2025-04-30;11;20708895672;1.8602924563;24677643;0.119022624
Île-de-France;2025-06-30;11;21149848482;2.4076007827;24093090;0.113786514
Île-de-France;2025-08-31;11;18441865337;1.249067056;24018115;0.1300675111
Île-de-France;2025-09-30;11;19273751144;1.5982108536;24692616;0.1279513328
Île-de-France;2025-11-30;11;20456676491;1.8496046882;26858759;0.1311236497
Centre-Val de Loire;2018-01-31;24;1412613022;2.6474847952;1416973;0.1002081289
Centre-Val de Loire;2018-04-30;24;1449361656;2.9238877278;769141;0.0530394225
Centre-Val de Loire;2018-08-31;24;1406358950;2.1039911035;822813;0.0584724036
Centre-Val de Loire;2018-10-31;24;1429497307;2.5135445532;941746;0.06583615
Centre-Val de Loire;2019-02-28;24;1404729155;1.9546681952;1331835;0.0947209978
Centre-Val de Loire;2019-04-30;24;1488523854;2.702030776;1115855;0.0749077105
Centre-Val de Loire;2019-07-31;24;1525910030;3.0005828057;1665233;0.1090115191
Centre-Val de Loire;2019-08-31;24;1440323683;2.4150827923;1478039;0.102513333
Guadeloupe;2018-06-30;01;182213469;5.3979881486;113902;0.062471147
Guadeloupe;2018-08-31;01;171052407;5.5605679749;80312;0.0469296581
Guadeloupe;2018-09-30;01;170971206;4.7970384935;65607;0.0383584088
Guadeloupe;2019-04-30;01;177826737;3.7853547347;173429;0.0974319316
Guadeloupe;2019-08-31;01;178978742;4.6338634685;14057;0.0078533886
Guadeloupe;2019-10-31;01;179057389;5.8114166286;14482;0.0080872556
Guadeloupe;2020-02-28;01;182158144;4.5332886855;19412;0.0106555387
Guadeloupe;2020-04-30;01;121279301;-31.7991754;34635227;22.214239715
Guadeloupe;2020-09-30;01;179244525;-0.935388618;3288263;1.8014642936
Guadeloupe;2022-03-31;01;196954521;7.9159262674;636782;0.3222722814
Guadeloupe;2022-07-31;01;205130289;6.9478898822;224619;0.1093808773
Guadeloupe;2023-05-31;01;220861248;8.0767872279;115070;0.0520734534
Martinique;2018-02-28;02;167179387;2.8871021867;191986;0.1147065932
Martinique;2019-05-31;02;184088964;5.3511853082;16863;0.0091594059
Martinique;2020-05-31;02;143686388;-21.94731021;21554854;13.044475906
Martinique;2021-01-31;02;182356136;-0.999074922;;
Martinique;2021-05-31;02;182654444;27.12021406;;
Martinique;2021-07-31;02;189229273;9.2681909327;;
Martinique;2021-10-31;02;182480204;4.228307168;;
Martinique;2022-02-28;02;189937388;5.7022242471;1197660;0.6266040753
Martinique;2022-10-31;02;200864166;10.074496629;162846;0.0810070241
Martinique;2023-04-30;02;216687197;6.821126127;74189;0.0342261144
Martinique;2024-10-31;02;213338481;0.7456054293;688538;0.3217061113
Martinique;2025-04-30;02;229791805;2.5416020939;162991;0.0708795828
Guyane;2018-01-31;03;81037819;6.9128371089;23777;0.0293320156
Guyane;2018-10-31;03;81488222;4.1036579763;5017;0.0061563389
Guyane;2019-02-28;03;80240192;4.0890974598;14926;0.0185981908
Guyane;2019-08-31;03;84411642;5.4744577033;;
Guyane;2020-03-31;03;79255994;-4.524480596;4598574;5.4839874674
Guyane;2020-06-30;03;83004186;-7.395285024;4936029;5.6129371528
Guyane;2021-01-31;03;90453572;2.4361259252;;
Guyane;2021-12-31;03;118549028;6.3099379874;;
Guyane;2022-03-31;03;96513162;6.4893071125;204439;0.2113772446
Guyane;2022-06-30;03;104289355;8.9710134476;144950;0.1387953891
Guyane;2023-02-28;03;101462505;7.3662929274;41413;0.0407994103
Guyane;2023-05-31;03;107339789;6.8193023356;19493;0.0181567906
Guyane;2024-04-30;03;110762654;4.6703755027;35243;0.0318083655
Guyane;2025-02-28;03;112213132;5.543788351;25645;0.0228486096
Guyane;2025-06-30;03;120456956;3.0300671674;18362;0.0152412961
Guyane;2025-08-31;03;113184627;3.1774191912;22223;0.0196304376
Guyane;2025-10-31;03;116247542;3.8299141263;12381;0.0106494136
La Réunion;2018-03-31;04;340980286;2.9542525587;509493;0.1491971448
La Réunion;2018-09-30;04;344052483;2.9371319646;334797;0.097215263
La Réunion;2018-11-30;04;348139961;-2.654134455;3306436;0.9408080516
La Réunion;2018-12-31;04;428382877;-0.888073728;3359763;0.7781865141
Guadeloupe;2018-04-30;01;171340877;3.4861193113;112817;0.0658002737
Guadeloupe;2018-12-31;01;231282052;3.3163046839;24858;0.0107467607
Guadeloupe;2019-01-31;01;174464284;4.2094027867;;
Guadeloupe;2020-06-30;01;171902222;-8.396250148;10845600;5.9347355724
Guadeloupe;2020-07-31;01;174120208;-3.626101246;5704878;3.1724594865
Guadeloupe;2021-02-28;01;182722196;0.3096496196;;
Guadeloupe;2021-05-31;01;181056830;27.014441983;;
Guadeloupe;2022-06-30;01;209968064;6.964817181;266165;0.126604027
Guadeloupe;2022-08-31;01;204205815;12.494751955;130947;0.0640839165
Guadeloupe;2023-01-31;01;209703902;9.6797360045;115124;0.0548682368
Guadeloupe;2024-02-28;01;220026216;4.365072237;100782;0.0457835708
Guadeloupe;2024-03-31;01;222020500;4.9509087581;148829;0.0669889947
Guadeloupe;2024-05-31;01;225602791;2.1468424375;262343;0.1161502864
Guadeloupe;2024-06-30;01;233497128;2.6293194668;169793;0.0726645429
Guadeloupe;2024-12-31;01;285343532;2.0646652883;42817;0.0150031703
Guadeloupe;2025-01-31;01;227118281;3.6663002001;69844;0.030742804
Guadeloupe;2025-09-30;01;225116652;1.3236279889;43938;0.0195140722
Guadeloupe;2025-12-31;01;287679829;0.8187664124;41416;0.014394488
Martinique;2018-07-31;02;173300747;2.8153253977;90013;0.0519133776
Martinique;2018-09-30;02;173108459;3.4636540113;99164;0.0572515218
Centre-Val de Loire;2019-12-31;24;1736941427;1.5684766395;1908722;0.1097692059
Centre-Val de Loire;2020-03-31;24;1359238803;-8.318160946;72231021;5.0459338918
Centre-Val de Loire;2020-06-30;24;1489903034;-6.60212558;64586368;4.1548284547
Centre-Val de Loire;2021-01-31;24;1440324702;-1.621034199;;
Centre-Val de Loire;2021-03-31;24;1494180690;9.927754174;;
Centre-Val de Loire;2021-04-30;24;1464380248;31.731540514;;
Centre-Val de Loire;2021-11-30;24;1684410984;9.352183065;;
Centre-Val de Loire;2022-01-31;24;1532477983;6.3980907133;5950270;0.3867759181
Centre-Val de Loire;2022-02-28;24;1510379067;7.8808411682;4944908;0.3263267843
Centre-Val de Loire;2022-11-30;24;1770462037;5.1086732286;2293165;0.1293559876
Centre-Val de Loire;2023-03-31;24;1724597821;6.5506725764;2143683;0.1241461443
Centre-Val de Loire;2023-04-30;24;1700712225;5.9386674029;1926188;0.1131295985
Centre-Val de Loire;2023-08-31;24;1644633965;5.0017884827;856210;0.0520337352
Centre-Val de Loire;2024-06-30;24;1887777760;2.2004710913;1154907;0.0611407183
Centre-Val de Loire;2024-07-31;24;1774287690;2.3167182872;1815857;0.1022382396
Centre-Val de Loire;2025-02-28;24;1703293773;1.8702318559;1521132;0.0892256394
Centre-Val de Loire;2025-05-31;24;1791448909;2.0994311108;1183021;0.065993525
Centre-Val de Loire;2025-08-31;24;1731192151;2.3126406285;1134009;0.0654616334
Bourgogne-Franche-Comté;2018-03-31;27;1506011336;2.6297261458;2729716;0.18092674
Bourgogne-Franche-Comté;2018-11-30;27;1637371486;1.6114214383;1733419;0.1057539999
Bourgogne-Franche-Comté;2018-12-31;27;1766512106;0.8170899481;1646859;0.0931397591
Bourgogne-Franche-Comté;2019-02-28;27;1461793519;1.6289260493;2569193;0.1754478572
Bourgogne-Franche-Comté;2019-03-31;27;1527833391;1.4489967292;1305460;0.0853722341
Bourgogne-Franche-Comté;2019-04-30;27;1543679992;2.3099416098;1359803;0.0880108722
Bourgogne-Franche-Comté;2019-05-31;27;1536023085;2.0149154603;1685349;0.1096013368
Bourgogne-Franche-Comté;2019-08-31;27;1497555685;2.1297265528;1031801;0.0688515692
Bourgogne-Franche-Comté;2019-12-31;27;1793459444;1.5254544766;1634001;0.0910259577
Bourgogne-Franche-Comté;2020-03-31;27;1372640694;-10.15769769;83916558;5.7612948537
Bourgogne-Franche-Comté;2020-04-30;27;1102723428;-28.56528337;229308659;17.214950093
Bourgogne-Franche-Comté;2020-05-31;27;1217687117;-20.72468644;159969167;11.611689277
Bourgogne-Franche-Comté;2020-07-31;27;1509139145;-4.782745155;35675722;2.3093849472
Bourgogne-Franche-Comté;2020-12-31;27;1732527275;-3.397465675;41083234;2.3163616697
Bourgogne-Franche-Comté;2021-02-28;27;1449364778;-3.342852769;;
Bourgogne-Franche-Comté;2021-05-31;27;1502969187;23.428191529;;
Bourgogne-Franche-Comté;2021-06-30;27;1696272483;11.355132658;;
Bourgogne-Franche-Comté;2021-07-31;27;1614924934;7.0096776265;;
Bourgogne-Franche-Comté;2021-09-30;27;1566713199;4.1200638023;;
Bourgogne-Franche-Comté;2021-11-30;27;1717758945;9.0163966471;;
Bourgogne-Franche-Comté;2021-12-31;27;1839298255;6.1627301077;;
Bourgogne-Franche-Comté;2022-02-28;27;1554996222;7.2881199822;5791471;0.3710607808
Bourgogne-Franche-Comté;2022-04-30;27;1649037004;9.4907448418;5039427;0.3046671185
Bourgogne-Franche-Comté;2022-07-31;27;1699036271;5.2083744098;4980244;0.2922650078
Bourgogne-Franche-Comté;2022-12-31;27;1925929322;4.7100064802;3360394;0.1741777802
Bourgogne-Franche-Comté;2023-07-31;27;1780418248;4.7898905038;2412182;0.1353006971
Bourgogne-Franche-Comté;2024-01-31;27;1728873735;2.6753323921;3861423;0.2228513101
Bourgogne-Franche-Comté;2024-04-30;27;1801963309;3.3527107323;3454257;0.1913273176
Bourgogne-Franche-Comté;2024-08-31;27;1729445134;2.6869157304;1576052;0.0910475281
Bourgogne-Franche-Comté;2024-11-30;27;1937861347;2.6523258975;2650949;0.1366107808
Bourgogne-Franche-Comté;2025-04-30;27;1835798132;1.8776643692;3040429;0.1653450751
Bourgogne-Franche-Comté;2025-08-31;27;1755912498;1.5303962803;2152508;0.1224362007
Bourgogne-Franche-Comté;2025-09-30;27;1789859921;1.381099556;2401098;0.1339703299
Bourgogne-Franche-Comté;2025-11-30;27;1957313937;1.0038174315;3189911;0.1627087345
Normandie;2018-01-31;28;1830074060;2.7015453997;2316329;0.1264102352
Normandie;2018-02-28;28;1787703100;2.8299844025;3478530;0.1942030859
Normandie;2018-07-31;28;1917340374;2.5402260197;1329355;0.0692852438
Normandie;2018-10-31;28;1856151479;2.6256634684;1819272;0.0979171496
Normandie;2020-02-28;28;1884199778;2.6036786512;2212766;0.1173002166
Normandie;2020-03-31;28;1764958526;-8.881615329;96674292;5.1929838723
Normandie;2020-06-30;28;1959430785;-6.726004349;78731112;3.8628487813
Normandie;2020-07-31;28;1914811927;-3.379260454;35864169;1.8385506991
Normandie;2021-01-31;28;1879907641;-1.659230843;;
Normandie;2021-04-30;28;1903419260;32.480475066;;
Normandie;2021-07-31;28;2051899900;7.1593440101;;
Normandie;2021-10-31;28;1997164354;5.4072622786;;
Normandie;2021-12-31;28;2356639209;7.5216645443;;
Normandie;2022-02-28;28;1986611133;8.0905214882;9088025;0.4553805098
Normandie;2022-05-31;28;2113165208;9.552346201;4662573;0.2201582698
Normandie;2022-07-31;28;2162400060;5.3852607527;3809016;0.1758378747
Normandie;2022-08-31;28;2076577452;5.6767887628;2445959;0.1176494207
Normandie;2022-11-30;28;2327897150;5.3176271483;4744322;0.2033883928
Normandie;2023-07-31;28;2280407895;5.4572619185;1964362;0.0860666788
Hauts-de-France;2019-02-28;32;3212055232;2.5470070797;4965464;0.1543497686
Hauts-de-France;2019-04-30;32;3358504410;2.3334761903;2991737;0.0890001615
Hauts-de-France;2019-07-31;32;3438030568;3.3232739083;3178430;0.0923637594
Hauts-de-France;2019-11-30;32;3678342341;2.6704735799;3946810;0.107183598
Hauts-de-France;2020-12-31;32;3845686010;-2.571710297;92962375;2.3602608284
Hauts-de-France;2021-07-31;32;3562038028;7.6620067154;;
Hauts-de-France;2021-08-31;32;3394521876;5.200888374;;
Hauts-de-France;2021-12-31;32;4180138664;8.6968268634;;
Hauts-de-France;2022-02-28;32;3493036580;8.066288604;14512885;0.413761378
Hauts-de-France;2022-03-31;32;3741016593;10.372499995;11687500;0.3114420884
Hauts-de-France;2022-11-30;32;4089200471;5.4677214278;10459939;0.255141596
Hauts-de-France;2023-08-31;32;3777207532;4.804372114;5166469;0.1365932877
Hauts-de-France;2024-04-30;32;4036552934;3.9819391956;6807160;0.1683540383
Hauts-de-France;2024-05-31;32;4018285975;2.93105147;7273350;0.1806792401
Hauts-de-France;2024-09-30;32;3970167833;2.8722143557;5132140;0.1291006977
Hauts-de-France;2024-12-31;32;4565444340;2.7438985028;7472916;0.1634168209
Hauts-de-France;2025-01-31;32;4007998111;2.793796466;11006846;0.2738699284
Hauts-de-France;2025-03-31;32;4177272349;2.2354500472;6596886;0.1576742874
Hauts-de-France;2025-05-31;32;4097805005;1.978929088;5028321;0.1225572818
Hauts-de-France;2025-06-30;32;4465673584;2.308857956;4883462;0.1092360963
Grand Est;2018-03-31;44;3152441009;2.5419118373;5653668;0.1790214854
Grand Est;2018-04-30;44;3136670614;3.2770024822;2882404;0.0918093749
Grand Est;2018-07-31;44;3175036900;2.4660910082;2604316;0.081957522
Grand Est;2019-03-31;44;3221177084;2.1804079697;4194223;0.1300384545
Grand Est;2019-04-30;44;3212033568;2.402641631;3704288;0.1151924742
Grand Est;2019-06-30;44;3509287462;1.4552320041;3591434;0.102236203
Grand Est;2019-10-31;44;3168907577;2.2442012927;4870554;0.1534623341
Grand Est;2020-09-30;44;3143161020;-0.973724257;34210055;1.0766779892
Grand Est;2020-11-30;44;3408998955;-5.101264099;150606732;4.2309948136
Grand Est;2020-12-31;44;3669050394;-3.740531717;99815271;2.6484167883
Grand Est;2021-02-28;44;3024962509;-3.377915475;;
Grand Est;2021-04-30;44;3126791742;38.022730126;;
Grand Est;2021-07-31;44;3341682313;6.7244351076;;
Grand Est;2021-09-30;44;3308497495;5.2601974238;;
Grand Est;2021-10-31;44;3304799646;5.4767587925;;
Grand Est;2022-01-31;44;3340939851;7.9570504805;16338634;0.4866630538
Grand Est;2022-03-31;44;3509053898;9.6545176491;11972646;0.3400328242
Grand Est;2022-04-30;44;3474289253;11.113548316;11240694;0.3224959811
Grand Est;2022-06-30;44;3825363850;6.365754198;7800088;0.2034895487
Grand Est;2022-07-31;44;3535596800;5.8029001215;7436303;0.209885225
Grand Est;2022-10-31;44;3480122864;5.305108835;6583851;0.1888272097
Grand Est;2022-11-30;44;3947052165;5.3529581953;7012779;0.1773561916
Grand Est;2023-01-31;44;3564255941;6.6842295869;9489091;0.2655223278
Grand Est;2023-02-28;44;3493643780;6.0865246947;7915344;0.2260519877
Grand Est;2023-08-31;44;3545815732;4.2304338925;4042686;0.1138830208
Grand Est;2024-02-28;44;3626206964;3.7944104307;6926050;0.1906357398
Grand Est;2024-04-30;44;3783006737;3.4944440101;5817794;0.1535514235
Grand Est;2024-06-30;44;4117338858;1.9023313128;4835491;0.1173043785
Grand Est;2024-08-31;44;3631627493;2.4200851789;4259702;0.1171571551
Grand Est;2024-10-31;44;3711041307;2.4414456935;7712291;0.2073891372
Grand Est;2025-01-31;44;3738911298;2.5605775084;11010707;0.2936249603
Grand Est;2025-03-31;44;3881988251;1.3152161848;6077483;0.1563112204
Grand Est;2025-06-30;44;4172789977;1.346770837;4195116;0.1004340668
Grand Est;2025-10-31;44;3766166702;1.4854427758;6215159;0.1647542383
Grand Est;2025-12-31;44;4372984743;1.4201010374;4419105;0.1009526458
Pays de la Loire;2018-05-31;52;2433566939;3.775379821;1053492;0.0432713037
Pays de la Loire;2018-09-30;52;2419127670;3.9996976731;632552;0.0261411025
Pays de la Loire;2019-02-28;52;2402226154;4.0283299273;1658034;0.0689731231
Pays de la Loire;2019-05-31;52;2535857671;4.2033251833;694703;0.027387686
Pays de la Loire;2019-12-31;52;2933966693;2.7917691874;1418462;0.048322858
Pays de la Loire;2020-02-28;52;2499383525;4.0444722841;1793112;0.0716907384
Pays de la Loire;2020-03-31;52;2317296140;-8.540337532;139759866;5.6881025772
Pays de la Loire;2020-04-30;52;1883155664;-25.72475951;369522791;16.403707781
Pays de la Loire;2020-07-31;52;2556449724;-2.654466294;52599573;2.0160436624
