Région;Dernier jour du mois;﻿Code région;Taux d'impayés fin de mois (%);Taux d'impayés fin de mois suivant (%);Taux d'impayés à échéance + 90 jours (%);Glissement trimestriel - Tx imp. fin de mois;Glissement trimestriel - Tx imp. fin de mois suivant;Glissement trimestriel - Tx imp. à 90 jours;Glissement annuel - Tx imp. fin de mois;Glissement annuel - Tx imp. fin de mois suivant;Glissement annuel - Tx imp. à 90 jours
Pays de la Loire;2016-07-31;52;0.901858;0.562299;0.313444;-0.051805;0.034811;-0.04178;0.16221;0.080099;-0.093237
Pays de la Loire;2016-10-31;52;1.187888;0.481882;0.370378;0.28603;-0.080417;0.056934;0.44391;0.021065;-0.007417
Pays de la Loire;2017-01-31;52;0.948709;0.619096;0.41484;-0.239179;0.137214;0.044462;0.166116;0.128233;0.078126
Pays de la Loire;2017-03-31;52;0.674288;0.432715;0.337102;0.076748;0.042074;-0.031391;-0.32461;-0.087551;-0.086994
Pays de la Loire;2017-10-31;52;0.898104;0.552341;0.480402;-0.451495;0.184957;0.205654;-0.289784;0.070459;0.110024
Pays de la Loire;2018-01-31;52;0.743852;0.472034;0.383846;-0.154252;-0.080307;-0.096556;-0.204857;-0.147062;-0.030994
Pays de la Loire;2018-05-31;52;0.798358;0.553847;0.434147;-0.22191;0.164293;0.066934;-0.08103;0.046011;0.033071
Pays de la Loire;2018-08-31;52;0.767809;0.637214;0.496467;-0.030549;0.083367;0.06232;0.216604;0.321152;0.215673
Pays de la Loire;2018-12-31;52;0.70008;0.596812;0.528899;-0.183293;-0.015516;-0.076711;0.044724;0.112459;0.064552
Pays de la Loire;2019-01-31;52;0.767186;0.60886;0.492484;0.052962;0.03259;0.023819;0.023334;0.136826;0.108638
Pays de la Loire;2019-07-31;52;0.52475;0.415662;0.331392;-0.040282;0.034741;0.023929;-0.211925;-0.143136;-0.197587
Pays de la Loire;2019-09-30;52;0.523551;0.373189;0.281024;;-0.093551;-0.119528;-0.359822;-0.239139;-0.324586
Pays de la Loire;2019-12-31;52;0.622235;0.37368;0.293878;0.098684;0.000491;0.012854;-0.077845;-0.223132;-0.235021
Pays de la Loire;2020-02-29;52;0.444555;0.412269;0.426478;-0.07715;0.082326;0.160803;-0.292922;-0.1817;-0.060074
Pays de la Loire;2020-03-31;52;18.38586;17.597234;15.045864;17.763625;17.223554;14.751986;17.611444;17.039001;14.575528
Pays de la Loire;2020-05-31;52;24.909924;25.903152;21.039012;24.465369;25.490883;20.612534;24.399855;25.456434;20.674996
Pays de la Loire;2020-07-31;52;3.007973;2.292841;1.910403;-35.991795;-33.039158;-27.669115;2.483223;1.877179;1.579011
Pays de la Loire;2020-09-30;52;1.499211;1.241504;1.062726;-9.014825;-9.062133;-7.3353;0.97566;0.868315;0.781702
Pays de la Loire;2020-12-31;52;4.341653;4.021618;3.651954;2.842442;2.780114;2.589228;3.719418;3.647938;3.358076
Pays de la Loire;2021-01-31;52;2.568389;2.022752;1.631478;1.171105;1.016579;0.800253;2.002698;1.624533;1.285187
Pays de la Loire;2021-03-31;52;1.69744;1.496795;1.392467;-2.644213;-2.524823;-2.259487;-16.68842;-16.100439;-13.653397
Pays de la Loire;2021-07-31;52;2.139691;1.089482;1.0002;0.147363;-0.748977;-0.550676;-0.868282;-1.203359;-0.910203
Pays de la Loire;2021-11-30;52;0.700064;0.491747;0.438521;-0.427978;-0.384748;-0.307836;-6.109936;-5.644054;-5.247718
Pays de la Loire;2021-12-31;52;0.867185;0.485823;0.375212;-0.925056;-0.095928;-0.149495;-3.474468;-3.535795;-3.276742
Pays de la Loire;2022-03-31;52;0.876132;0.666943;0.460681;0.008947;0.18112;0.085469;-0.821308;-0.829852;-0.931786
Pays de la Loire;2022-04-30;52;0.734159;0.422053;0.362053;0.174984;-0.022933;-0.012923;-1.258169;-1.416406;-1.188823
Pays de la Loire;2022-12-31;52;0.563865;0.537896;0.513792;-0.22913;0.000543;0.083381;-0.30332;0.052073;0.13858
Pays de la Loire;2023-09-30;52;0.625685;0.540776;0.512969;-0.274554;-0.011018;0.041795;-0.16731;0.003423;0.082558
Pays de la Loire;2023-10-31;52;0.597355;0.493499;0.453356;-0.077443;-0.067244;-0.057117;-0.116069;-0.043817;0.000594
Pays de la Loire;2024-03-31;52;0.456944;0.427946;0.403672;-0.066458;-0.048061;0.019897;-0.286031;-0.157759;-0.040934
Pays de la Loire;2024-04-30;52;0.557788;0.49328;0.43113;0.011897;0.039182;0.0318;-0.149598;0.009758;-0.030768
Pays de la Loire;2024-08-31;52;0.587136;0.551734;0.453372;-0.156888;0.134292;0.023938;-0.110022;0.010141;-0.043569
Pays de la Loire;2024-11-30;52;0.69079;0.565303;0.506418;0.103654;0.013569;0.053046;0.073469;0.040579;0.06816
Pays de la Loire;2024-12-31;52;0.696389;0.59859;0.535734;0.001767;0.05709;0.095428;0.172987;0.122583;0.151959
Pays de la Loire;2025-04-30;52;0.760698;0.645564;0.6120047086;0.055402;0.066914;0.1179136343;0.20291;0.152284;0.1808747086
Pays de la Loire;2025-07-31;52;0.717429;0.467319;0.3698526339;-0.043269;-0.178245;-0.242152075;-0.051143;-0.091227;-0.137664366
Pays de la Loire;2026-01-31;52;0.527090094;0.4006154686;;-0.296072906;-0.213137531;;-0.178205906;-0.178034531;
Bretagne;2004-04-30;53;0.512713;0.288753;0.248077;0.041094;-0.11355;-0.113212;;;
Bretagne;2004-05-31;53;0.432535;0.214743;0.206112;-0.130352;-0.15125;-0.089588;;;
Bretagne;2004-09-30;53;0.617325;0.361332;0.328482;-0.56993;-0.348608;-0.025326;;;
Bretagne;2005-03-31;53;0.399663;0.270115;0.184896;-0.106635;-0.55891;-0.099419;-0.269419;-0.057917;-0.059429
Bretagne;2005-04-30;53;0.498625;0.255167;0.178882;0.085684;-0.045965;-0.099551;-0.014088;-0.033586;-0.069195
Bretagne;2005-06-30;53;0.452197;0.284782;0.26613;0.052534;0.014667;0.081234;-0.735058;-0.425158;-0.087678
Bretagne;2005-08-31;53;0.488769;0.354144;0.263132;0.021787;0.095852;0.01997;-0.091417;0.005632;-0.001242
Bretagne;2005-09-30;53;0.855619;0.62919;0.230629;0.403422;0.344408;-0.035501;0.238294;0.267858;-0.097853
Bretagne;2006-03-31;53;0.856389;0.683265;0.592988;-0.677772;-0.561832;-0.571273;0.456726;0.41315;0.408092
Bretagne;2006-04-30;53;0.894706;0.49924;0.581418;0.42841;0.155556;0.238274;0.396081;0.244073;0.402536
Bretagne;2006-07-31;53;0.58335;0.285587;0.248098;-0.311356;-0.213653;-0.33332;-0.009168;-0.053051;-0.04779
Bretagne;2006-09-30;53;0.565166;0.287805;0.291291;-0.019117;-0.072907;0.0118;-0.290453;-0.341385;0.060662
Bretagne;2006-10-31;53;0.520712;0.318607;0.23477;-0.062638;0.03302;-0.013328;-0.282557;0.013342;-0.051972
Bretagne;2007-01-31;53;0.59325;0.246063;0.157946;0.072538;-0.072544;-0.076824;0.126954;-0.097621;-0.185198
Bretagne;2007-05-31;53;0.685709;0.283959;0.222609;0.295772;0.018386;0.020214;-0.117972;-0.21282;-0.322274
Bretagne;2008-01-31;53;1.212001;0.699758;0.288841;0.494333;0.289464;-0.123131;0.618751;0.453695;0.130895
Bretagne;2008-07-31;53;0.726695;0.392457;0.366463;0.083387;0.100193;0.189847;0.126041;0.054293;0.067942
